,Motion_Sensor1,Motion_Sensor2,Motion_Sensor3,Motion_Sensor4,Motion_Sensor5,Motion_Sensor6,Motion_Sensor7,Motion_Sensor8,Motion_Sensor9,Motion_Sensor10,Camera1,Camera2,Camera3,Camera4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,door_sensor5,door_sensor6,door_sensor7,door_sensor8,door_sensor9,door_sensor10,door_sensor11,time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,outside
1950,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,4.0,"('r3', 1)","('r7', 4)",0,1,0,0,0,0,1,1,3,1,0,16:07:45,0,1,1,0,0,2,4,0,7,1,0,0,6,0
1951,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r3', 1)","('r8', 0)",0,0,0,0,0,0,0,0,3,1,2,16:08:00,0,1,1,0,0,2,6,0,7,3,0,0,2,0
1952,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c1', 0)","('r8', 0)",0,0,0,0,0,0,0,0,0,1,1,16:08:15,0,2,1,0,0,2,6,0,7,2,0,0,2,0
1953,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,2.0,"('c1', 0)","('r8', 1)",0,0,0,0,1,1,0,1,1,1,1,16:08:30,0,1,1,0,1,1,6,1,6,1,0,1,3,0
1954,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,1.0,"('r4', 1)","('r7', 6)",0,1,0,1,0,2,0,0,0,0,2,16:08:45,0,2,0,1,0,1,6,1,5,2,1,2,1,0
1955,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r5', 0)","('c3', 3)",0,1,1,0,0,0,0,1,3,0,0,16:09:00,0,2,1,0,0,1,5,0,6,2,1,1,3,0
1956,motion,no motion,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,1.0,0.0,2.0,3.0,"('r6', 1)","('r7', 1)",0,1,0,0,0,0,0,1,3,0,2,16:09:15,0,2,2,0,0,1,1,1,6,4,0,0,5,0
1957,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,4.0,"('r6', 0)","('c3', 5)",0,1,0,0,1,0,0,1,1,0,1,16:09:30,0,3,1,0,1,0,1,0,6,3,1,1,5,0
1958,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,4.0,"('r6', 0)","('r7', 1)",1,0,0,0,0,1,0,0,2,1,1,16:09:45,1,1,1,0,1,0,1,0,5,2,2,2,6,0
1959,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,4.0,"('r6', 0)","('r7', 1)",0,0,1,0,0,0,0,0,0,0,0,16:10:00,1,1,0,2,0,0,1,0,6,2,1,2,5,1
1960,motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,3.0,"('r5', 0)","('c3', 3)",1,0,2,0,0,4,0,0,3,0,3,16:10:15,0,2,1,1,0,0,2,0,6,2,2,3,3,0
1961,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,2.0,"('r5', 0)","('r7', 3)",0,0,1,0,0,0,0,0,0,1,0,16:10:30,0,1,1,2,0,0,3,0,6,3,2,1,3,0
1962,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('r5', 0)","('r7', 3)",0,0,2,0,0,1,0,0,0,1,0,16:10:45,0,2,1,4,0,0,3,0,5,3,0,3,1,0
1963,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,4.0,"('r6', 0)","('r7', 2)",0,0,0,1,0,2,0,0,1,1,1,16:11:00,1,0,0,3,1,0,2,0,6,2,0,1,5,1
1964,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,4.0,"('r5', 2)","('r8', 0)",1,0,0,1,0,0,0,0,0,0,2,16:11:15,0,1,1,2,2,0,2,0,7,2,0,0,5,0
1965,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,4.0,"('r4', 1)","('r8', 0)",0,0,0,0,0,0,0,0,2,1,1,16:11:30,0,0,1,1,2,0,2,0,7,1,1,1,6,0
1966,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,2.0,3.0,"('r4', 3)","('r8', 1)",0,0,1,1,1,2,0,0,2,1,1,16:11:45,0,2,1,3,0,1,1,1,5,2,1,2,3,0
1967,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,2.0,"('r4', 2)","('r7', 1)",0,1,0,0,0,1,2,1,1,0,2,16:12:00,0,2,1,2,0,1,1,0,5,3,3,1,2,1
1968,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,2.0,"('r5', 2)","('r8', 0)",0,0,2,1,1,0,1,0,0,0,0,16:12:15,0,3,2,3,2,0,2,0,5,2,0,2,1,0
1969,motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,2.0,2.0,"('r5', 0)","('r7', 0)",0,0,0,0,3,1,0,1,1,1,0,16:12:30,0,4,0,3,0,2,0,1,4,2,0,2,2,2
1970,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('r4', 2)","('r8', 0)",1,1,1,0,0,3,0,1,1,1,1,16:12:45,1,4,2,2,0,2,2,0,4,1,0,2,1,1
1971,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,1.0,"('c1', 0)","('r7', 3)",0,0,0,0,0,0,0,0,0,0,0,16:13:00,1,4,3,2,0,2,3,0,4,1,0,2,0,0
1972,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,2.0,3.0,"('r3', 1)","('r8', 1)",1,1,0,0,0,1,0,0,2,1,0,16:13:15,0,4,1,2,0,2,0,1,3,2,1,2,3,1
1973,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,2.0,"('outside', 1)","('r7', 2)",0,0,0,0,0,1,0,1,1,0,1,16:13:30,0,4,0,2,0,2,2,0,4,3,2,1,1,1
1974,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,0.0,3.0,"('r3', 2)","('c3', 3)",0,1,1,0,0,1,1,0,0,1,1,16:13:45,0,3,2,3,0,2,2,0,3,4,0,0,3,0
1975,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('c1', 1)","('r2', 4)",0,0,0,2,0,0,2,0,1,0,0,16:14:00,0,4,1,1,2,2,1,0,3,2,1,2,2,1
1976,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('r4', 2)","('r2', 3)",0,0,1,0,3,0,0,0,1,0,1,16:14:15,2,3,1,2,0,4,0,0,3,2,0,1,3,1
1977,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,2.0,1.0,1.0,"('c1', 0)","('r1', 3)",1,0,0,1,2,1,1,0,0,0,0,16:14:30,3,2,1,1,4,1,2,0,4,3,0,0,0,1
1978,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,3.0,2.0,1.0,"('r4', 3)","('r2', 3)",1,0,0,1,3,1,0,0,0,0,1,16:14:45,2,3,1,3,1,2,1,1,3,2,0,1,1,1
1979,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,4.0,1.0,1.0,"('c1', 0)","('c3', 1)",1,0,0,0,1,0,0,2,0,1,1,16:15:00,3,1,1,3,0,3,2,0,4,3,0,0,1,1
1980,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,4.0,2.0,3.0,"('c1', 0)","('r2', 1)",0,0,0,0,1,0,2,0,2,0,2,16:15:15,3,1,2,3,0,3,0,0,4,2,0,1,3,0
1981,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('c2', 1)","('r1', 1)",2,0,0,2,0,0,1,0,0,0,1,16:15:30,1,4,1,1,2,3,1,0,4,2,1,1,0,1
1982,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,3.0,1.0,2.0,"('r10', 1)","('r2', 2)",1,0,1,0,0,1,0,0,0,1,1,16:15:45,2,2,1,2,2,3,1,0,3,1,1,1,2,1
1983,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,3.0,4.0,2.0,2.0,"('r10', 0)","('r2', 2)",2,0,1,1,0,1,0,1,0,0,0,16:16:00,2,2,2,3,3,2,2,1,3,0,0,1,1,0
1984,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('c2', 1)","('r1', 0)",2,0,0,1,1,0,0,1,0,0,1,16:16:15,0,4,2,3,1,3,2,1,3,1,1,1,0,0
1985,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,2.0,"('c3', 1)","('r2', 3)",0,1,0,0,2,1,0,1,1,0,0,16:16:30,1,3,3,3,2,2,2,0,2,1,0,2,1,0
1986,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,2.0,"('c3', 3)","('c3', 3)",1,0,1,0,0,0,1,0,2,1,0,16:16:45,0,5,3,2,1,2,0,0,2,1,2,1,3,0
1987,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,3.0,1.0,1.0,"('r7', 1)","('c3', 0)",2,1,0,0,0,0,0,0,1,0,2,16:17:00,3,2,3,2,1,2,1,0,2,3,2,0,0,1
1988,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,3.0,1.0,3.0,"('r8', 0)","('c2', 2)",1,1,1,1,0,0,2,0,0,1,0,16:17:15,2,2,2,2,2,2,1,0,2,0,0,2,2,3
1989,no motion,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,no motion,3.0,2.0,3.0,3.0,"('r7', 1)","('r9', 3)",0,0,0,0,2,0,0,0,1,1,0,16:17:30,2,1,5,2,1,3,1,1,3,0,0,0,3,0
1990,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,3.0,1.0,1.0,"('r8', 0)","('r9', 3)",2,0,0,0,0,0,0,1,2,0,2,16:17:45,2,1,3,3,0,3,2,0,3,2,1,0,1,1
1991,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,4.0,1.0,1.0,"('r8', 1)","('r9', 3)",1,0,1,1,1,0,0,0,0,1,0,16:18:00,1,1,3,3,1,1,1,1,3,2,1,3,1,0
1992,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r7', 3)","('r9', 2)",0,0,1,1,2,1,2,1,0,1,0,16:18:15,1,0,2,1,2,1,3,0,2,3,1,4,1,1
1993,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('r8', 0)","('c2', 4)",0,1,0,0,1,1,1,0,0,1,0,16:18:30,1,1,3,1,1,2,3,0,1,3,0,4,1,1
1994,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('r8', 0)","('c2', 1)",0,0,1,0,0,0,0,0,1,0,1,16:18:45,2,0,4,1,0,2,2,0,1,5,1,1,3,0
1995,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r8', 0)","('c2', 1)",1,1,0,1,0,0,1,0,0,2,2,16:19:00,1,3,1,0,1,2,2,0,3,4,1,1,1,2
1996,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,1.0,"('r7', 2)","('r9', 2)",1,1,0,0,1,1,0,0,0,0,0,16:19:15,2,2,3,0,0,3,2,0,2,5,0,1,1,1
1997,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,0.0,1.0,1.0,"('r7', 2)","('r9', 2)",0,0,0,0,0,0,1,0,2,0,0,16:19:30,2,2,4,0,1,2,2,0,2,4,0,2,1,0
1998,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,2.0,2.0,"('r7', 1)","('c2', 1)",0,0,0,0,0,0,0,0,2,1,0,16:19:45,2,1,2,0,1,2,1,1,3,3,0,1,3,2
1999,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,1.0,"('r7', 2)","('r9', 4)",1,1,0,0,1,1,0,1,0,1,0,16:20:00,3,1,2,0,0,3,2,0,4,3,1,2,0,1
2000,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('c3', 1)","('c2', 1)",1,1,0,0,1,1,1,0,0,0,1,16:20:15,2,2,4,0,1,2,2,0,6,1,0,1,1,0
2001,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,2.0,"('r10', 1)","('c3', 2)",0,0,0,1,0,1,0,0,1,0,0,16:20:30,2,2,4,1,0,2,1,0,7,1,0,0,2,0
2002,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,1.0,"('r10', 1)","('r10', 1)",0,0,1,0,0,0,0,0,0,0,0,16:20:45,3,1,2,1,0,2,2,0,7,1,0,0,1,2
2003,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,4.0,1.0,2.0,2.0,"('r10', 1)","('r10', 1)",0,0,1,0,0,0,0,0,0,0,0,16:21:00,3,1,3,0,0,2,1,1,7,1,1,0,1,1
2004,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,2.0,"('c3', 1)","('c3', 1)",3,0,0,0,0,0,0,1,1,0,0,16:21:15,0,4,3,0,0,2,1,1,7,1,0,1,1,1
2005,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,2.0,"('c3', 3)","('c3', 3)",0,0,0,0,0,0,1,0,0,2,0,16:21:30,0,2,2,0,0,2,1,1,7,2,1,0,3,1
2006,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,3.0,"('r2', 2)","('c3', 4)",0,0,1,0,0,0,0,1,2,0,1,16:21:45,0,2,3,1,0,2,2,0,7,1,0,0,4,0
2007,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('r1', 0)","('c2', 1)",0,0,0,0,0,1,0,0,0,0,1,16:22:00,0,2,3,1,0,2,3,0,6,2,0,1,2,0
2008,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('r1', 0)","('r10', 2)",0,0,1,0,0,0,0,0,1,0,0,16:22:15,0,2,3,0,0,2,2,0,6,2,1,0,4,0
2009,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,3.0,"('r1', 1)","('r10', 0)",0,1,0,0,0,1,0,0,0,0,1,16:22:30,1,2,4,0,0,2,3,0,5,0,0,1,4,0
2010,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('r1', 1)","('c3', 1)",2,1,0,0,0,2,0,0,2,0,1,16:22:45,1,2,2,0,0,2,5,0,5,1,1,1,1,1
2011,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,3.0,2.0,"('r2', 3)","('c3', 3)",1,0,1,0,1,2,0,1,4,0,0,16:23:00,0,3,3,1,1,1,0,2,5,1,0,2,3,0
2012,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,2.0,"('c3', 3)","('r10', 1)",1,1,0,1,1,0,0,2,1,0,0,16:23:15,1,2,4,0,1,2,2,0,6,1,0,0,3,0
2013,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('c2', 0)","('c2', 0)",1,0,0,0,1,0,0,0,2,0,0,16:23:30,0,3,3,0,0,3,4,0,6,1,0,0,1,1
2014,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('c1', 0)","('c3', 3)",1,0,0,0,2,1,0,0,1,1,0,16:23:45,1,1,3,0,2,1,3,0,5,1,0,1,3,1
2015,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,3.0,"('c2', 1)","('r2', 1)",0,0,0,0,2,0,0,0,1,0,0,16:24:00,1,1,3,1,1,1,2,0,6,1,1,1,3,0
2016,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,1.0,"('r9', 6)","('c3', 0)",1,1,0,0,0,0,0,0,2,0,0,16:24:15,0,2,3,2,0,1,5,0,6,2,1,0,0,0
2017,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r9', 6)","('r10', 2)",1,0,0,1,0,0,0,0,1,1,0,16:24:30,1,0,1,1,2,0,4,0,6,2,0,1,2,2
2018,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r9', 5)","('c2', 2)",0,0,0,0,1,1,0,0,2,0,0,16:24:45,1,1,1,1,1,1,2,0,5,3,0,2,2,2
2019,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r9', 5)","('r9', 5)",1,0,0,0,0,0,1,0,1,0,1,16:25:00,0,2,1,1,1,1,3,0,5,4,0,0,2,2
2020,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('r9', 5)","('r9', 5)",1,0,0,0,0,0,1,0,1,0,1,16:25:15,1,1,1,2,0,1,3,0,5,2,0,1,3,2
2021,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('r9', 6)","('c2', 0)",0,0,0,0,0,1,0,0,1,1,0,16:25:30,1,0,1,1,0,1,4,0,6,2,1,0,3,2
2022,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('r9', 6)","('r10', 1)",0,1,0,0,0,0,0,0,0,0,1,16:25:45,1,0,2,1,0,1,7,0,6,1,0,0,1,2
2023,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,3.0,2.0,"('r9', 6)","('c2', 0)",0,0,0,0,0,0,0,1,1,1,0,16:26:00,1,1,2,1,0,1,4,2,6,1,0,0,1,2
2024,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,2.0,3.0,1.0,"('r9', 6)","('r10', 0)",0,0,0,0,0,0,0,0,0,1,1,16:26:15,1,2,2,1,0,1,4,2,6,0,0,0,1,2
2025,no motion,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,2.0,2.0,"('r9', 6)","('c2', 0)",1,0,0,0,0,0,0,0,0,0,0,16:26:30,1,2,2,1,0,1,4,2,6,0,0,0,1,2
2026,motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,4.0,2.0,"('r9', 3)","('r10', 0)",1,0,0,1,0,3,0,0,0,0,0,16:26:45,0,3,4,0,1,1,3,3,3,0,0,3,1,0
2027,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,4.0,1.0,"('r9', 4)","('c2', 2)",1,0,0,0,1,1,0,0,1,1,1,16:27:00,1,1,4,0,2,0,2,3,4,1,1,2,1,0
2028,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,4.0,2.0,"('r9', 4)","('c1', 2)",2,0,0,0,0,2,1,1,0,0,1,16:27:15,1,1,3,1,1,0,2,3,4,1,2,1,2,0
2029,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('c2', 0)","('c1', 1)",0,1,0,1,0,0,0,3,1,0,0,16:27:30,1,1,4,0,2,0,6,0,4,2,1,0,1,0
2030,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('r10', 2)","('c2', 0)",0,0,0,1,1,0,0,0,3,0,0,16:27:45,1,2,3,1,0,1,3,0,4,2,2,0,3,0
2031,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('c3', 2)","('r10', 2)",1,2,0,2,0,0,1,0,3,1,1,16:28:00,1,1,1,0,2,0,4,0,4,2,3,2,2,0
2032,motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r7', 3)","('c3', 1)",1,1,0,0,1,1,0,0,1,1,0,16:28:15,0,3,0,1,0,1,3,0,5,2,2,4,1,0
2033,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r8', 0)","('r7', 3)",1,1,1,0,0,1,1,0,1,0,1,16:28:30,1,2,1,0,1,0,3,0,6,3,1,3,1,0
2034,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r8', 0)","('r7', 4)",1,0,0,0,0,1,1,0,0,0,1,16:28:45,2,1,1,1,0,0,4,0,7,3,1,1,1,0
2035,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,3.0,"('r8', 0)","('r8', 0)",2,1,0,0,0,1,0,0,2,0,0,16:29:00,2,1,2,0,0,0,3,0,6,3,1,2,2,0
2036,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,3.0,"('r7', 3)","('r8', 0)",2,0,1,0,0,0,1,0,1,0,1,16:29:15,2,1,1,1,0,0,3,0,6,1,0,3,3,1
2037,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,4.0,"('r7', 2)","('r8', 0)",1,0,0,0,0,1,0,0,1,0,1,16:29:30,1,2,1,1,0,0,2,0,7,1,0,0,6,1
2038,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('c3', 2)","('r7', 3)",1,0,0,0,0,3,0,0,0,0,2,16:29:45,1,2,1,1,0,0,3,0,4,3,0,4,2,1
2039,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,5.0,"('c3', 6)","('r8', 0)",0,0,1,0,0,1,0,0,0,1,1,16:30:00,1,1,2,0,0,0,3,0,4,2,1,2,6,0
2040,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,4.0,"('c3', 6)","('r7', 1)",1,0,1,0,0,0,0,0,3,1,0,16:30:15,0,3,2,1,0,0,1,0,4,1,1,3,6,0
2041,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,3.0,"('r2', 2)","('c3', 4)",0,0,1,1,0,0,1,0,1,0,4,16:30:30,1,2,2,1,1,0,2,0,5,4,0,0,4,0
2042,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,4.0,"('r1', 1)","('r10', 1)",0,0,1,0,1,0,0,0,0,2,1,16:30:45,1,2,2,0,0,1,2,1,5,1,0,1,6,0
2043,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,2.0,3.0,"('r1', 1)","('c2', 1)",0,0,0,0,0,2,0,0,0,1,2,16:31:00,1,2,2,0,0,1,2,1,5,3,0,1,4,0
2044,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('r2', 1)","('c2', 0)",0,0,0,0,0,0,0,0,1,1,1,16:31:15,1,1,2,0,0,1,4,1,5,3,0,0,4,0
2045,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,1.0,"('c3', 1)","('c2', 0)",0,0,0,0,0,0,0,0,1,2,0,16:31:30,1,4,2,0,0,1,4,1,5,3,0,0,1,0
2046,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,3.0,"('r2', 1)","('c1', 1)",1,0,0,0,0,0,0,0,2,3,1,16:31:45,1,1,1,0,0,1,4,1,5,4,1,0,3,0
2047,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,1.0,"('r2', 2)","('r4', 0)",0,1,0,0,0,1,2,0,2,0,0,16:32:00,1,2,2,0,0,1,6,1,6,2,0,1,0,0
2048,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('r1', 1)","('c1', 1)",1,1,0,0,0,2,0,1,2,1,1,16:32:15,1,1,1,0,0,1,5,0,6,1,1,1,4,0
2049,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,5.0,"('r2', 1)","('c2', 4)",1,0,0,0,0,1,1,0,4,1,0,16:32:30,0,1,1,0,1,0,3,0,5,0,0,4,7,0
2050,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r1', 0)","('r9', 7)",0,0,0,0,1,1,1,0,3,0,1,16:32:45,0,1,1,0,0,1,4,0,7,2,1,0,5,0
2051,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,2.0,"('r1', 0)","('r9', 6)",0,0,1,0,0,3,0,0,0,4,1,16:33:00,0,3,1,1,0,1,4,1,6,3,0,1,1,0
2052,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,2.0,2.0,3.0,"('r2', 3)","('c2', 0)",0,0,0,0,0,0,0,2,1,2,1,16:33:15,0,3,1,1,0,1,3,1,6,2,0,0,4,0
2053,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('c3', 2)","('r10', 2)",0,0,0,1,1,0,1,1,0,2,1,16:33:30,1,2,1,2,0,0,4,0,6,2,0,2,2,0
